To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI Category
26-02-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
27-02-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
28-02-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
01-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
02-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
03-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
04-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
05-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
06-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
07-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
08-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
09-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
10-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
11-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
12-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
13-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
14-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
15-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
16-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
17-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
18-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
19-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
20-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
21-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
22-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
23-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
24-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
25-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
26-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
27-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
28-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
29-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
30-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
31-03-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
01-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
02-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
03-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
04-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
05-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
06-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
07-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
08-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
09-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
10-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
11-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
12-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
13-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
14-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
15-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
16-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
17-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
18-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
19-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
20-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
21-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
22-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
23-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
24-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
25-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
26-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
27-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
28-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
29-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
30-04-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
01-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
02-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
03-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
04-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
05-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
06-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
07-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
08-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
09-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
10-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
11-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
12-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
13-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
14-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
15-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
16-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
17-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
18-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
19-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
20-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
21-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
22-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
23-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
24-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
25-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
26-05-2022 00:00,,,,,,,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,
27-05-2022 00:00,14.07,1.08,32.44,14.0,62.64,26.87,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",63.0,Moderate
28-05-2022 00:00,23.14,0.69,23.9,13.98,57.63,17.53,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",58.0,Moderate
29-05-2022 00:00,24.29,0.63,26.13,14.0,86.58,26.71,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",87.0,Moderate
30-05-2022 00:00,23.94,0.63,24.6,13.99,87.06,12.6,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",87.0,Moderate
31-05-2022 00:00,20.75,0.94,33.13,14.01,68.42,21.03,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",68.0,Moderate
01-06-2022 00:00,20.14,0.81,29.56,14.01,70.26,18.0,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",70.0,Moderate
02-06-2022 00:00,29.7,0.89,26.88,13.98,74.69,23.29,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",75.0,Moderate
03-06-2022 00:00,22.74,1.45,40.99,14.02,72.79,29.41,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",73.0,Moderate
04-06-2022 00:00,20.2,1.03,36.39,14.0,72.78,25.31,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",73.0,Moderate
05-06-2022 00:00,19.77,1.94,54.82,14.02,74.52,37.16,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",97.0,Moderate
06-06-2022 00:00,30.63,0.69,19.65,13.97,76.46,36.17,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",76.0,Moderate
07-06-2022 00:00,31.97,0.59,25.7,14.01,73.43,34.0,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",73.0,Moderate
08-06-2022 00:00,25.31,0.84,34.26,14.0,71.63,32.98,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",72.0,Moderate
09-06-2022 00:00,17.68,0.94,33.11,14.03,71.2,36.85,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",71.0,Moderate
10-06-2022 00:00,30.67,0.64,25.03,13.97,67.95,27.88,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",68.0,Moderate
11-06-2022 00:00,18.52,0.48,24.53,14.01,65.38,23.85,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",65.0,Moderate
12-06-2022 00:00,16.58,0.48,23.76,13.99,63.77,21.91,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",64.0,Moderate
13-06-2022 00:00,13.79,0.45,23.71,13.98,64.2,22.82,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",64.0,Moderate
14-06-2022 00:00,11.6,0.62,27.68,14.0,69.58,24.83,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",70.0,Moderate
15-06-2022 00:00,9.14,0.98,40.13,14.02,74.78,27.98,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",75.0,Moderate
16-06-2022 00:00,13.89,0.44,23.04,13.99,79.07,30.38,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",79.0,Moderate
17-06-2022 00:00,11.91,0.7,27.12,14.01,74.01,25.04,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",74.0,Moderate
18-06-2022 00:00,14.27,0.94,33.8,13.98,76.13,28.89,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",76.0,Moderate
19-06-2022 00:00,17.4,0.46,22.44,13.98,77.24,26.27,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",77.0,Moderate
20-06-2022 00:00,8.96,0.7,26.59,14.0,76.53,27.1,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",77.0,Moderate
21-06-2022 00:00,9.82,0.44,22.21,14.0,76.1,22.19,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",76.0,Moderate
22-06-2022 00:00,8.79,0.41,20.22,14.02,64.81,20.75,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",65.0,Moderate
23-06-2022 00:00,20.42,0.45,9.14,13.99,55.07,17.09,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",55.0,Moderate
24-06-2022 00:00,51.54,0.38,11.14,14.02,54.55,12.23,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",55.0,Moderate
25-06-2022 00:00,37.08,0.44,11.34,13.99,53.44,14.75,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",53.0,Moderate
26-06-2022 00:00,41.13,0.35,9.19,14.02,54.9,17.57,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",55.0,Moderate
27-06-2022 00:00,45.65,0.33,8.86,13.98,53.28,14.9,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",53.0,Moderate
28-06-2022 00:00,48.71,0.5,,13.98,56.22,24.41,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",56.0,Moderate
29-06-2022 00:00,31.46,0.78,18.21,14.01,57.18,13.22,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",57.0,Moderate
30-06-2022 00:00,33.55,0.49,12.87,13.98,53.58,11.13,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",54.0,Moderate
01-07-2022 00:00,39.69,0.68,11.92,14.0,55.65,18.1,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",56.0,Moderate
02-07-2022 00:00,32.49,0.58,12.93,13.98,55.08,15.36,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",55.0,Moderate
03-07-2022 00:00,21.95,0.73,15.22,14.01,57.15,25.12,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",57.0,Moderate
04-07-2022 00:00,20.55,0.56,11.32,9.63,64.01,30.74,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",64.0,Moderate
05-07-2022 00:00,25.88,0.49,10.32,5.35,67.78,34.31,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",68.0,Moderate
06-07-2022 00:00,27.42,0.4,10.05,4.44,60.27,31.05,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",60.0,Moderate
07-07-2022 00:00,29.89,0.29,8.7,2.22,56.92,27.21,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",57.0,Moderate
08-07-2022 00:00,31.36,0.44,9.72,2.21,59.98,28.84,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",60.0,Moderate
09-07-2022 00:00,22.69,0.43,10.02,2.2,57.23,29.55,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",57.0,Moderate
10-07-2022 00:00,25.49,0.45,10.64,2.2,59.83,31.24,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",60.0,Moderate
11-07-2022 00:00,24.81,0.42,7.93,2.21,58.21,26.48,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",58.0,Moderate
12-07-2022 00:00,27.97,0.41,8.56,2.21,58.19,23.62,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",58.0,Moderate
13-07-2022 00:00,28.36,0.28,8.16,2.21,59.97,27.75,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",60.0,Moderate
14-07-2022 00:00,32.7,0.31,7.95,2.21,60.94,12.18,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",61.0,Moderate
15-07-2022 00:00,31.58,0.2,4.94,2.2,58.36,13.6,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",58.0,Moderate
16-07-2022 00:00,33.1,0.52,7.78,2.2,62.69,13.92,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",63.0,Moderate
17-07-2022 00:00,36.23,0.43,7.55,2.21,63.07,25.76,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",63.0,Moderate
18-07-2022 00:00,21.86,0.53,11.76,2.21,62.04,21.58,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",62.0,Moderate
19-07-2022 00:00,21.9,0.47,9.89,2.21,61.62,27.49,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",62.0,Moderate
20-07-2022 00:00,28.37,0.44,7.6,2.2,59.41,31.33,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",59.0,Moderate
21-07-2022 00:00,23.88,0.64,8.44,2.22,54.08,27.61,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",54.0,Moderate
22-07-2022 00:00,20.43,0.83,5.0,2.87,57.68,34.28,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",58.0,Moderate
23-07-2022 00:00,13.67,0.69,5.0,4.0,60.93,41.06,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",68.0,Moderate
24-07-2022 00:00,19.82,0.6,4.99,3.99,54.37,35.68,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",59.0,Moderate
25-07-2022 00:00,23.33,0.43,4.99,4.01,47.15,36.41,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",60.0,Moderate
26-07-2022 00:00,18.7,0.86,4.98,3.99,51.72,36.61,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",60.0,Moderate
27-07-2022 00:00,16.47,0.5,4.96,3.99,47.3,26.61,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",47.0,Good
28-07-2022 00:00,20.02,1.41,22.29,4.0,50.26,21.12,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",68.0,Moderate
29-07-2022 00:00,19.99,1.34,10.15,3.99,55.92,26.2,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",64.0,Moderate
30-07-2022 00:00,20.03,1.72,5.01,4.01,55.67,32.68,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",85.0,Moderate
31-07-2022 00:00,18.41,1.32,5.2,4.01,54.83,22.38,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",63.0,Moderate
01-08-2022 00:00,17.01,1.0,5.21,4.0,54.98,17.3,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",55.0,Moderate
02-08-2022 00:00,16.98,1.25,5.18,3.99,51.13,9.4,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",59.0,Moderate
03-08-2022 00:00,16.99,0.85,5.11,4.01,61.39,12.17,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",61.0,Moderate
04-08-2022 00:00,16.99,0.81,6.31,3.99,66.75,22.89,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",67.0,Moderate
05-08-2022 00:00,16.96,0.74,6.49,3.99,59.2,17.1,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",59.0,Moderate
06-08-2022 00:00,17.0,0.33,4.56,4.0,57.51,20.62,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",58.0,Moderate
07-08-2022 00:00,16.98,0.4,4.43,4.0,54.47,15.44,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",54.0,Moderate
08-08-2022 00:00,16.97,0.5,4.99,4.0,44.16,22.28,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",44.0,Good
09-08-2022 00:00,17.6,0.56,5.56,3.99,43.39,24.59,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",43.0,Good
10-08-2022 00:00,19.08,0.71,5.49,4.0,44.03,21.62,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",44.0,Good
11-08-2022 00:00,18.78,0.86,5.6,4.6,48.31,16.59,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",48.0,Good
12-08-2022 00:00,18.0,0.9,6.01,4.97,43.53,15.63,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",45.0,Good
13-08-2022 00:00,18.02,0.9,6.0,4.99,49.86,14.26,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",50.0,Good
14-08-2022 00:00,17.96,0.9,6.0,5.01,54.29,16.42,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",54.0,Moderate
15-08-2022 00:00,17.94,0.89,6.0,5.02,50.38,23.72,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",44.0,Good
16-08-2022 00:00,18.57,0.8,5.49,4.77,49.4,24.56,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",49.0,Good
17-08-2022 00:00,21.03,0.65,4.53,5.03,51.01,19.19,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",51.0,Moderate
18-08-2022 00:00,22.0,0.8,4.99,6.0,53.85,21.21,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",54.0,Moderate
19-08-2022 00:00,23.76,0.69,5.56,7.13,52.05,31.96,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",53.0,Moderate
20-08-2022 00:00,25.04,0.6,6.02,8.02,53.7,39.06,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",65.0,Moderate
21-08-2022 00:00,25.02,0.72,5.99,8.03,52.1,36.02,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",59.0,Moderate
22-08-2022 00:00,24.17,0.43,6.0,7.99,44.78,29.46,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",49.0,Good
23-08-2022 00:00,23.65,0.44,4.64,5.66,43.73,28.32,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",47.0,Good
24-08-2022 00:00,27.54,0.46,5.84,3.99,31.69,11.49,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",32.0,Good
25-08-2022 00:00,22.78,0.77,12.55,4.04,58.65,19.27,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",59.0,Moderate
26-08-2022 00:00,22.53,0.02,13.71,4.01,72.59,25.79,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",73.0,Moderate
27-08-2022 00:00,21.61,2.0,11.81,3.99,86.58,30.74,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",100.0,Moderate
28-08-2022 00:00,17.91,0.59,4.72,4.01,78.21,32.66,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",78.0,Moderate
29-08-2022 00:00,6.35,1.8,12.68,4.03,161.39,62.43,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",141.0,Moderate
30-08-2022 00:00,17.45,1.06,6.61,3.94,133.6,46.41,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",123.0,Moderate
31-08-2022 00:00,31.37,0.65,4.49,5.03,52.35,25.34,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",52.0,Moderate
01-09-2022 00:00,30.02,0.55,5.32,6.0,43.18,17.77,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",43.0,Good
02-09-2022 00:00,28.93,0.46,5.91,6.51,35.51,13.1,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",36.0,Good
03-09-2022 00:00,28.0,0.62,7.0,6.01,39.54,16.41,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",40.0,Good
04-09-2022 00:00,28.06,0.32,6.19,6.02,40.66,12.7,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",41.0,Good
05-09-2022 00:00,28.01,0.92,10.2,6.01,73.82,27.16,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",74.0,Moderate
06-09-2022 00:00,28.0,1.1,15.17,6.02,71.63,30.72,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",72.0,Moderate
07-09-2022 00:00,26.18,0.66,9.47,7.25,79.05,32.03,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",79.0,Moderate
08-09-2022 00:00,25.03,0.8,6.3,7.33,53.36,20.69,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",53.0,Moderate
09-09-2022 00:00,24.99,0.83,8.05,6.0,39.96,15.61,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",42.0,Good
10-09-2022 00:00,25.02,0.82,4.13,6.01,44.96,30.77,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",45.0,Good
11-09-2022 00:00,25.01,0.8,4.11,5.99,31.02,11.01,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",40.0,Good
12-09-2022 00:00,24.97,0.48,4.11,6.0,49.58,4.47,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",50.0,Good
13-09-2022 00:00,27.6,0.25,5.29,7.27,47.01,2.14,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",47.0,Good
14-09-2022 00:00,27.92,0.28,6.56,8.28,47.66,9.2,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",48.0,Good
15-09-2022 00:00,26.47,0.38,7.31,8.11,47.28,9.82,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",47.0,Good
16-09-2022 00:00,27.81,0.41,5.74,6.67,47.54,13.68,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",48.0,Good
17-09-2022 00:00,25.59,0.44,5.19,7.02,48.14,0.84,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",48.0,Good
18-09-2022 00:00,23.93,0.56,5.99,7.0,47.78,7.45,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",48.0,Good
19-09-2022 00:00,22.59,0.58,6.64,6.98,48.73,3.61,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",49.0,Good
20-09-2022 00:00,22.61,0.55,6.58,6.96,49.94,8.66,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",50.0,Good
21-09-2022 00:00,24.32,0.58,6.32,9.29,51.55,22.05,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",52.0,Moderate
22-09-2022 00:00,25.52,0.67,5.96,10.17,46.3,20.11,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",46.0,Good
23-09-2022 00:00,28.06,1.0,5.68,8.08,46.9,21.88,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",50.0,Good
24-09-2022 00:00,28.64,0.83,5.62,8.4,47.65,22.3,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",48.0,Good
