From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI Category
24-08-2022 00:00,25-08-2022 00:00,14.98,0.17,10.83,1.32,8.54,5.13,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
25-08-2022 00:00,26-08-2022 00:00,15.06,0.19,11.2,0.59,10.2,6.12,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
26-08-2022 00:00,27-08-2022 00:00,15.31,0.2,11.52,0.94,14.37,8.62,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
27-08-2022 00:00,28-08-2022 00:00,13.67,0.2,11.25,0.86,19.63,11.78,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",20.0,Good
28-08-2022 00:00,29-08-2022 00:00,17.15,0.21,11.1,0.29,7.31,4.39,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",17.0,Good
29-08-2022 00:00,30-08-2022 00:00,15.01,0.27,10.8,1.42,13.55,8.13,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
30-08-2022 00:00,31-08-2022 00:00,14.53,0.23,10.79,1.0,21.35,12.81,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",21.0,Good
31-08-2022 00:00,01-09-2022 00:00,13.66,0.24,10.58,0.71,9.69,5.81,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
01-09-2022 00:00,02-09-2022 00:00,15.26,0.24,10.89,1.38,4.26,2.55,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
02-09-2022 00:00,03-09-2022 00:00,16.17,0.22,11.17,0.97,10.63,6.38,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
03-09-2022 00:00,04-09-2022 00:00,14.82,0.24,10.84,0.96,8.46,5.08,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
04-09-2022 00:00,05-09-2022 00:00,14.66,0.24,10.86,0.76,16.65,9.99,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",17.0,Good
05-09-2022 00:00,06-09-2022 00:00,14.76,0.25,11.12,1.14,14.21,8.53,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
06-09-2022 00:00,07-09-2022 00:00,15.77,0.25,11.01,1.69,9.57,5.75,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
07-09-2022 00:00,08-09-2022 00:00,14.31,0.26,11.23,2.05,13.74,8.24,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
08-09-2022 00:00,09-09-2022 00:00,13.0,0.21,11.27,1.19,13.71,8.23,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
09-09-2022 00:00,10-09-2022 00:00,10.91,0.2,11.07,0.85,10.82,6.49,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
10-09-2022 00:00,11-09-2022 00:00,15.05,0.25,11.45,1.36,14.36,8.62,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
11-09-2022 00:00,12-09-2022 00:00,14.34,0.24,11.45,1.07,10.69,6.41,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
12-09-2022 00:00,13-09-2022 00:00,10.3,0.28,11.12,3.39,11.47,6.88,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
13-09-2022 00:00,14-09-2022 00:00,10.22,0.22,10.73,1.84,3.7,2.24,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",13.0,Good
14-09-2022 00:00,15-09-2022 00:00,9.53,0.19,10.77,1.76,2.78,1.67,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",13.0,Good
15-09-2022 00:00,16-09-2022 00:00,10.18,0.2,11.35,2.27,7.08,4.25,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
16-09-2022 00:00,17-09-2022 00:00,13.3,0.21,12.11,1.71,8.64,5.24,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
17-09-2022 00:00,18-09-2022 00:00,13.24,0.21,12.28,1.63,8.16,4.96,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
18-09-2022 00:00,19-09-2022 00:00,16.08,0.17,13.35,0.65,10.25,6.15,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",17.0,Good
19-09-2022 00:00,20-09-2022 00:00,16.24,0.21,12.73,3.82,8.44,5.06,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
20-09-2022 00:00,21-09-2022 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
21-09-2022 00:00,22-09-2022 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
22-09-2022 00:00,23-09-2022 00:00,12.42,0.21,13.17,1.4,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
23-09-2022 00:00,24-09-2022 00:00,13.38,0.23,11.92,1.78,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
24-09-2022 00:00,25-09-2022 00:00,14.13,0.23,11.63,1.34,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
25-09-2022 00:00,26-09-2022 00:00,15.88,0.23,11.66,1.5,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
26-09-2022 00:00,27-09-2022 00:00,14.36,0.26,11.56,2.44,10.75,6.45,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14.0,Good
27-09-2022 00:00,28-09-2022 00:00,13.02,0.27,11.53,2.17,14.58,8.57,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
28-09-2022 00:00,29-09-2022 00:00,15.47,0.27,12.38,1.91,17.1,6.83,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",17.0,Good
29-09-2022 00:00,30-09-2022 00:00,18.07,0.26,12.85,2.5,14.46,8.71,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",18.0,Good
30-09-2022 00:00,01-10-2022 00:00,15.05,0.26,13.07,2.43,12.69,5.25,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
01-10-2022 00:00,02-10-2022 00:00,18.28,0.24,13.39,2.07,14.03,5.15,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",18.0,Good
02-10-2022 00:00,03-10-2022 00:00,16.03,0.23,13.71,1.86,15.59,6.48,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",17.0,Good
03-10-2022 00:00,04-10-2022 00:00,15.4,0.21,13.4,0.96,13.24,5.36,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",17.0,Good
04-10-2022 00:00,05-10-2022 00:00,11.08,0.21,12.11,0.49,4.05,1.58,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
05-10-2022 00:00,06-10-2022 00:00,9.45,0.17,11.74,0.82,6.59,3.49,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
06-10-2022 00:00,07-10-2022 00:00,10.15,0.17,11.98,0.74,6.52,1.59,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
07-10-2022 00:00,08-10-2022 00:00,11.99,0.16,12.4,0.74,6.78,2.07,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
08-10-2022 00:00,09-10-2022 00:00,11.26,0.17,12.41,0.99,8.0,5.62,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
09-10-2022 00:00,10-10-2022 00:00,11.23,0.15,11.99,0.68,4.13,2.36,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
10-10-2022 00:00,11-10-2022 00:00,10.75,0.21,11.89,1.42,10.32,5.86,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
11-10-2022 00:00,12-10-2022 00:00,15.77,0.2,11.95,3.37,13.65,7.31,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",16.0,Good
12-10-2022 00:00,13-10-2022 00:00,10.71,0.21,11.8,2.07,7.72,3.22,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
13-10-2022 00:00,14-10-2022 00:00,12.14,0.23,11.78,5.47,14.02,5.7,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",15.0,Good
14-10-2022 00:00,15-10-2022 00:00,20.35,0.19,12.53,4.03,13.22,5.65,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",20.0,Good
15-10-2022 00:00,16-10-2022 00:00,18.81,0.2,13.28,4.24,19.89,7.12,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",20.0,Good
16-10-2022 00:00,17-10-2022 00:00,22.84,0.17,13.26,2.33,15.85,6.88,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",23.0,Good
17-10-2022 00:00,18-10-2022 00:00,18.24,0.19,13.51,4.02,16.16,6.06,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",18.0,Good
18-10-2022 00:00,19-10-2022 00:00,20.63,0.18,13.57,2.33,17.37,6.74,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",21.0,Good
19-10-2022 00:00,20-10-2022 00:00,24.36,0.16,13.4,2.27,21.67,9.78,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",24.0,Good
20-10-2022 00:00,21-10-2022 00:00,24.26,0.2,13.29,3.41,28.05,14.82,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",28.0,Good
21-10-2022 00:00,22-10-2022 00:00,23.31,0.19,13.25,3.15,23.61,12.36,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",24.0,Good
22-10-2022 00:00,23-10-2022 00:00,24.16,0.16,13.39,2.46,16.92,7.18,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",24.0,Good
23-10-2022 00:00,24-10-2022 00:00,25.38,0.14,13.83,2.34,13.51,3.8,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",25.0,Good
24-10-2022 00:00,25-10-2022 00:00,21.48,0.16,13.7,1.47,13.61,6.05,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",21.0,Good
25-10-2022 00:00,26-10-2022 00:00,14.89,0.23,13.42,1.57,26.4,13.46,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",26.0,Good
26-10-2022 00:00,27-10-2022 00:00,16.9,0.22,13.5,1.68,21.46,12.13,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",21.0,Good
27-10-2022 00:00,28-10-2022 00:00,17.81,0.26,13.14,1.58,31.86,19.99,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",33.0,Good
28-10-2022 00:00,29-10-2022 00:00,18.52,0.3,13.03,2.05,38.04,24.69,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",41.0,Good
29-10-2022 00:00,30-10-2022 00:00,20.19,0.25,13.2,3.07,23.16,16.07,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.0,Good
30-10-2022 00:00,31-10-2022 00:00,21.05,0.2,13.32,2.25,,7.15,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",21.0,Good
31-10-2022 00:00,01-11-2022 00:00,19.09,0.2,13.42,3.51,,5.64,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",19.0,Good
01-11-2022 00:00,02-11-2022 00:00,18.63,0.2,13.67,3.53,,8.26,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",19.0,Good
02-11-2022 00:00,03-11-2022 00:00,18.45,0.22,13.65,4.82,,6.06,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",18.0,Good
03-11-2022 00:00,04-11-2022 00:00,19.51,0.21,13.48,4.61,,5.91,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",20.0,Good
04-11-2022 00:00,05-11-2022 00:00,19.76,0.22,13.6,5.79,28.72,9.14,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",29.0,Good
05-11-2022 00:00,06-11-2022 00:00,20.14,0.21,13.88,3.78,21.88,8.38,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",22.0,Good
06-11-2022 00:00,07-11-2022 00:00,19.75,0.2,14.01,2.79,22.51,11.13,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",23.0,Good
07-11-2022 00:00,08-11-2022 00:00,18.09,0.25,13.94,3.33,31.96,15.57,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",32.0,Good
08-11-2022 00:00,09-11-2022 00:00,22.29,0.24,14.18,2.83,34.09,18.05,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",34.0,Good
09-11-2022 00:00,10-11-2022 00:00,21.47,0.27,14.18,4.24,40.19,19.33,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",40.0,Good
10-11-2022 00:00,11-11-2022 00:00,23.45,0.23,14.03,2.02,33.77,17.68,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",34.0,Good
11-11-2022 00:00,12-11-2022 00:00,23.3,0.24,13.86,3.13,35.49,18.17,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",35.0,Good
12-11-2022 00:00,13-11-2022 00:00,20.76,0.29,13.29,2.89,33.6,20.95,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",35.0,Good
13-11-2022 00:00,14-11-2022 00:00,23.83,0.39,13.12,2.4,61.52,43.59,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",72.0,Moderate
14-11-2022 00:00,15-11-2022 00:00,20.37,0.44,13.45,4.97,67.44,45.96,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",76.0,Moderate
15-11-2022 00:00,16-11-2022 00:00,20.69,0.33,13.51,3.89,46.42,29.79,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",50.0,Good
16-11-2022 00:00,17-11-2022 00:00,22.83,0.29,13.57,4.34,38.71,21.48,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",39.0,Good
17-11-2022 00:00,18-11-2022 00:00,23.0,0.32,13.69,3.5,46.44,25.9,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",46.0,Good
18-11-2022 00:00,19-11-2022 00:00,23.08,0.32,13.92,4.15,44.25,26.58,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",44.0,Good
19-11-2022 00:00,20-11-2022 00:00,19.2,0.26,14.05,4.29,29.4,14.02,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",29.0,Good
20-11-2022 00:00,21-11-2022 00:00,19.27,0.22,14.27,3.96,26.86,10.71,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.0,Good
21-11-2022 00:00,22-11-2022 00:00,20.28,0.24,14.27,4.73,28.14,10.55,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",28.0,Good
22-11-2022 00:00,23-11-2022 00:00,20.8,0.26,14.23,4.62,30.69,12.16,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",31.0,Good
23-11-2022 00:00,24-11-2022 00:00,19.56,0.21,14.4,3.47,26.94,10.38,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.0,Good
24-11-2022 00:00,25-11-2022 00:00,21.0,0.19,14.47,3.64,23.0,8.14,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",23.0,Good
25-11-2022 00:00,26-11-2022 00:00,18.63,0.19,14.63,4.32,22.17,7.45,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",22.0,Good
26-11-2022 00:00,27-11-2022 00:00,19.47,0.2,14.89,4.14,25.4,9.16,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",25.0,Good
27-11-2022 00:00,28-11-2022 00:00,19.99,0.22,14.84,3.63,31.99,15.7,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",32.0,Good
28-11-2022 00:00,29-11-2022 00:00,21.11,0.24,14.69,4.4,27.77,12.06,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",28.0,Good
29-11-2022 00:00,30-11-2022 00:00,21.03,0.24,14.67,4.35,27.33,11.43,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.0,Good
30-11-2022 00:00,01-12-2022 00:00,21.22,0.24,14.61,4.65,27.15,11.16,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.0,Good
01-12-2022 00:00,02-12-2022 00:00,22.73,0.23,14.56,3.65,30.01,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",30.0,Good
02-12-2022 00:00,03-12-2022 00:00,21.15,0.23,14.66,3.55,28.86,13.15,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",29.0,Good
03-12-2022 00:00,04-12-2022 00:00,20.62,0.25,14.9,3.43,31.45,13.86,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",31.0,Good
04-12-2022 00:00,05-12-2022 00:00,19.82,0.24,14.94,2.71,36.78,19.67,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",37.0,Good
05-12-2022 00:00,06-12-2022 00:00,18.87,0.24,15.19,3.34,30.9,15.56,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",31.0,Good
06-12-2022 00:00,07-12-2022 00:00,20.79,0.21,15.04,2.79,26.83,11.8,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.0,Good
07-12-2022 00:00,08-12-2022 00:00,21.67,0.22,14.86,2.74,29.19,12.73,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",29.0,Good
08-12-2022 00:00,09-12-2022 00:00,20.46,0.2,15.05,1.9,25.19,11.72,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",25.0,Good
09-12-2022 00:00,10-12-2022 00:00,18.66,0.27,15.17,4.89,33.77,14.95,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",34.0,Good
10-12-2022 00:00,11-12-2022 00:00,20.19,0.27,15.19,3.57,36.87,16.66,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",37.0,Good
11-12-2022 00:00,12-12-2022 00:00,21.63,0.28,14.96,2.7,47.3,26.07,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",47.0,Good
12-12-2022 00:00,13-12-2022 00:00,21.74,0.32,15.11,2.28,51.55,32.6,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",54.0,Moderate
13-12-2022 00:00,14-12-2022 00:00,20.85,0.36,15.57,4.25,67.7,38.86,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",68.0,Moderate
14-12-2022 00:00,15-12-2022 00:00,18.85,0.45,15.13,3.37,76.82,55.35,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",92.0,Moderate
15-12-2022 00:00,16-12-2022 00:00,18.86,0.39,15.06,3.14,64.51,41.34,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",68.0,Moderate
16-12-2022 00:00,17-12-2022 00:00,15.79,0.41,14.99,5.01,63.74,39.21,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",65.0,Moderate
17-12-2022 00:00,18-12-2022 00:00,13.95,0.43,15.02,5.36,64.57,41.07,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",68.0,Moderate
18-12-2022 00:00,19-12-2022 00:00,15.88,0.32,15.37,4.4,43.98,26.23,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",44.0,Good
19-12-2022 00:00,20-12-2022 00:00,13.5,0.38,15.22,5.36,48.81,26.29,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",49.0,Good
20-12-2022 00:00,21-12-2022 00:00,16.13,0.38,15.09,4.06,54.34,30.91,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",54.0,Moderate
21-12-2022 00:00,22-12-2022 00:00,16.36,0.4,15.12,4.31,52.81,31.68,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",53.0,Moderate
22-12-2022 00:00,23-12-2022 00:00,19.85,0.33,14.91,3.04,44.66,26.67,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",45.0,Good
23-12-2022 00:00,24-12-2022 00:00,19.41,0.36,15.04,3.01,56.75,34.72,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",57.0,Moderate
24-12-2022 00:00,25-12-2022 00:00,20.67,0.34,15.42,3.73,48.32,31.4,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",52.0,Moderate
25-12-2022 00:00,26-12-2022 00:00,21.74,0.36,15.3,5.29,46.16,29.75,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",50.0,Good
26-12-2022 00:00,27-12-2022 00:00,24.19,0.39,15.33,3.12,56.8,38.48,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",64.0,Moderate
27-12-2022 00:00,28-12-2022 00:00,26.49,0.47,15.27,2.88,87.38,60.79,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",87.0,Moderate
28-12-2022 00:00,29-12-2022 00:00,21.17,0.58,14.65,3.12,112.23,82.03,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",173.0,Moderate
29-12-2022 00:00,30-12-2022 00:00,14.22,0.62,14.3,2.78,102.14,73.22,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",143.0,Moderate
30-12-2022 00:00,31-12-2022 00:00,12.63,0.48,14.28,2.84,69.42,47.08,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",78.0,Moderate
31-12-2022 00:00,01-01-2023 00:00,14.42,0.49,14.46,2.81,67.29,47.24,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",78.0,Moderate
01-01-2023 00:00,02-01-2023 00:00,13.26,0.59,14.52,2.43,79.62,59.31,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",99.0,Moderate
02-01-2023 00:00,03-01-2023 00:00,14.72,0.47,14.69,2.43,62.88,45.16,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",75.0,Moderate
03-01-2023 00:00,04-01-2023 00:00,19.58,0.37,14.98,2.83,51.79,33.73,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",56.0,Moderate
04-01-2023 00:00,05-01-2023 00:00,22.03,0.31,15.3,2.71,42.41,24.65,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",42.0,Good
05-01-2023 00:00,06-01-2023 00:00,22.06,0.28,15.55,2.56,34.21,18.52,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",34.0,Good
06-01-2023 00:00,07-01-2023 00:00,20.94,0.25,15.83,3.86,27.68,10.93,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",28.0,Good
07-01-2023 00:00,08-01-2023 00:00,22.53,0.21,16.28,3.05,21.78,7.56,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",23.0,Good
08-01-2023 00:00,09-01-2023 00:00,23.39,0.2,16.61,2.47,22.99,7.79,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",23.0,Good
09-01-2023 00:00,10-01-2023 00:00,22.58,0.27,16.76,4.4,28.04,10.56,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",28.0,Good
10-01-2023 00:00,11-01-2023 00:00,24.6,0.3,16.86,2.91,35.24,14.91,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",35.0,Good
11-01-2023 00:00,12-01-2023 00:00,25.63,0.34,16.75,2.89,44.37,22.91,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",44.0,Good
12-01-2023 00:00,13-01-2023 00:00,25.21,0.36,16.75,2.36,45.51,27.06,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",46.0,Good
13-01-2023 00:00,14-01-2023 00:00,26.15,0.41,16.7,2.8,58.39,36.46,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",60.0,Moderate
14-01-2023 00:00,15-01-2023 00:00,25.13,0.52,16.16,1.73,83.38,59.45,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",99.0,Moderate
15-01-2023 00:00,16-01-2023 00:00,31.19,0.72,15.75,1.53,145.79,110.88,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",269.0,Severe
16-01-2023 00:00,17-01-2023 00:00,27.9,0.72,15.57,1.76,135.07,102.57,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",240.0,Severe
17-01-2023 00:00,18-01-2023 00:00,28.38,0.63,15.75,1.65,114.72,83.71,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",179.0,Moderate
18-01-2023 00:00,19-01-2023 00:00,28.41,0.59,15.79,2.32,108.4,75.85,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",152.0,Moderate
19-01-2023 00:00,20-01-2023 00:00,22.84,0.64,15.57,2.66,96.14,70.44,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",133.0,Moderate
20-01-2023 00:00,21-01-2023 00:00,23.08,0.46,15.62,2.26,,48.45,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",80.0,Moderate
21-01-2023 00:00,22-01-2023 00:00,26.36,0.43,16.05,2.44,,44.88,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",74.0,Moderate
22-01-2023 00:00,23-01-2023 00:00,21.21,0.51,15.89,2.21,,61.62,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",103.0,Moderate
23-01-2023 00:00,24-01-2023 00:00,22.52,0.53,15.97,2.58,,61.38,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",102.0,Moderate
24-01-2023 00:00,25-01-2023 00:00,23.64,0.48,16.85,2.84,,56.67,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",94.0,Moderate
25-01-2023 00:00,26-01-2023 00:00,23.45,0.44,17.52,3.67,,47.54,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",79.0,Moderate
26-01-2023 00:00,27-01-2023 00:00,23.84,0.4,17.77,2.87,,40.84,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",68.0,Moderate
27-01-2023 00:00,28-01-2023 00:00,23.64,0.45,18.24,2.21,,47.23,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",78.0,Moderate
28-01-2023 00:00,29-01-2023 00:00,24.68,0.47,18.61,1.99,,56.52,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",94.0,Moderate
29-01-2023 00:00,30-01-2023 00:00,23.28,0.41,18.99,2.09,,43.95,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",73.0,Moderate
30-01-2023 00:00,31-01-2023 00:00,21.5,0.35,19.3,3.65,,28.22,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",47.0,Good
